Articulation,Vitesse velo,Sujet,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Amplitude 6,Amplitude 7,Amplitude 8,Amplitude 9,Amplitude 10
hip_flexion_r,60,Sujet_04,42.70890000000001,43.4641,44.6946,43.6277,43.963899999999995,42.9808,42.428,42.9347,42.72390000000001,44.503099999999996
hip_flexion_r,60,Sujet_03,42.250600000000006,41.8414,42.737100000000005,42.099599999999995,42.278099999999995,43.871100000000006,43.99399999999999,43.609399999999994,43.8087,43.774499999999996
hip_flexion_r,80,Sujet_06,43.395599999999995,43.634100000000004,43.11749999999999,44.4632,42.73590000000001,43.753899999999994,44.4689,43.9691,44.43039999999999,42.94970000000001
hip_flexion_r,80,Sujet_01,54.065900000000006,50.1118,52.9691,51.8726,51.0278,48.9517,52.373,51.694700000000005,50.382600000000004,50.80970000000001
hip_flexion_r,80,Sujet_08,46.87220000000001,48.203199999999995,47.3344,48.50880000000001,47.581399999999995,47.550900000000006,49.19799999999999,49.207300000000004,46.562799999999996,47.35739999999999
hip_flexion_r,80,Sujet_07,40.709199999999996,41.939600000000006,41.9703,39.4489,38.7259,41.26409999999999,41.6167,41.634,42.702,41.652899999999995
hip_flexion_r,80,Sujet_02,35.847899999999996,37.9983,37.076299999999996,37.152100000000004,36.615700000000004,39.1764,38.188,39.05,40.539,39.1999
hip_flexion_r,80,Sujet_05,49.394600000000004,49.396100000000004,48.8417,47.630700000000004,47.2605,48.545399999999994,47.7444,48.4666,50.18619999999999,48.744800000000005
hip_flexion_r,80,Sujet_04,42.70140000000001,40.84349999999999,43.19030000000001,41.01349999999999,43.152100000000004,42.10829999999999,43.0966,39.3085,42.3931,42.1641
hip_flexion_r,80,Sujet_03,39.129400000000004,40.701600000000006,40.2551,42.242200000000004,40.9747,39.338499999999996,39.9406,39.645999999999994,40.049299999999995,42.26650000000001
hip_flexion_r,100,Sujet_06,43.08619999999999,42.05650000000001,41.8943,41.2266,39.01690000000001,40.696400000000004,42.5082,41.5667,41.046,41.342000000000006
hip_flexion_r,100,Sujet_01,49.160399999999996,49.6785,48.40480000000001,47.605399999999996,49.089600000000004,51.778800000000004,49.55479999999999,51.958800000000004,49.51539999999999,53.7255
hip_flexion_r,100,Sujet_08,46.8445,46.314699999999995,46.880100000000006,47.06679999999999,46.4365,46.2026,47.99850000000001,47.87400000000001,47.2433,47.2543
hip_flexion_r,100,Sujet_07,41.0275,41.258199999999995,40.936600000000006,40.783199999999994,40.17739999999999,41.32599999999999,39.345200000000006,39.838,39.54560000000001,41.0608
hip_flexion_r,100,Sujet_02,33.634499999999996,34.86409999999999,36.3113,36.6177,35.3925,32.146,38.53569999999999,37.626,38.0103,37.762100000000004
hip_flexion_r,100,Sujet_05,46.202299999999994,45.7276,45.298199999999994,46.2065,45.943099999999994,45.873799999999996,46.45810000000001,46.801700000000004,46.33160000000001,45.339299999999994
hip_flexion_r,100,Sujet_04,41.690000000000005,40.1246,40.188700000000004,38.7294,39.1493,39.954699999999995,42.199600000000004,39.231399999999994,38.4684,39.1359
hip_flexion_r,100,Sujet_03,39.542100000000005,38.3085,38.688700000000004,38.751,38.58039999999999,39.553,38.576299999999996,38.4981,39.3849,39.4391
hip_flexion_l,60,Sujet_06,46.692400000000006,46.431900000000006,46.857499999999995,46.9791,48.82580000000001,48.7576,47.6015,47.49379999999999,46.9304,45.9887
hip_flexion_l,60,Sujet_01,49.6003,48.84360000000001,49.076,48.563500000000005,47.719300000000004,48.980500000000006,48.80800000000001,49.52440000000001,48.80500000000001,49.052400000000006
hip_flexion_l,60,Sujet_08,48.842699999999994,49.0094,49.3153,49.6103,50.028800000000004,49.583299999999994,49.6874,48.999700000000004,51.061499999999995,50.9996
hip_flexion_l,60,Sujet_07,44.3284,43.3815,43.561499999999995,45.90919999999999,43.1854,45.5728,44.7488,44.403400000000005,45.3031,42.5337
hip_flexion_l,60,Sujet_02,37.4504,36.636100000000006,36.6546,36.6372,36.6421,33.950599999999994,36.37599999999999,36.604299999999995,36.5644,36.4485
hip_flexion_l,60,Sujet_05,47.017399999999995,47.866,47.53949999999999,47.81,47.8866,48.66629999999999,48.2613,47.643299999999996,48.0677,48.994299999999996
hip_flexion_l,60,Sujet_04,41.9199,42.224599999999995,42.625600000000006,42.7332,41.6729,41.5841,41.6705,42.50739999999999,41.167,41.5561
hip_flexion_l,60,Sujet_03,41.335,41.824000000000005,41.53530000000001,43.481700000000004,43.6856,43.661899999999996,43.451600000000006,41.66799999999999,43.0256,42.943200000000004
hip_flexion_l,80,Sujet_06,47.31250000000001,48.2245,47.484700000000004,46.30329999999999,46.088300000000004,47.030899999999995,46.5203,47.40069999999999,46.3162,46.877
hip_flexion_l,80,Sujet_01,50.8627,51.245,50.1874,50.5473,49.866299999999995,49.66660000000001,49.203700000000005,49.05610000000001,48.80029999999999,51.62559999999999
